time,lin_vel,ang_vel,distance,theta
10.450000,-0.137374,-0.117867,-0.001374,-0.001179
10.460000,-0.137031,-0.122681,-0.001370,-0.001227
10.470000,-0.136675,-0.127483,-0.001367,-0.001275
10.480000,-0.136304,-0.132272,-0.001363,-0.001323
10.490000,-0.135921,-0.137048,-0.001359,-0.001370
10.500000,-0.135523,-0.141810,-0.001355,-0.001418
10.510000,-0.135112,-0.146558,-0.001351,-0.001466
10.520000,-0.134688,-0.151292,-0.001347,-0.001513
10.530000,-0.134250,-0.156010,-0.001342,-0.001560
10.540000,-0.133799,-0.160712,-0.001338,-0.001607
10.550000,-0.133334,-0.165399,-0.001333,-0.001654
10.560000,-0.132856,-0.170069,-0.001329,-0.001701
10.570000,-0.132365,-0.174722,-0.001324,-0.001747
10.580000,-0.131860,-0.179358,-0.001319,-0.001794
10.590000,-0.131342,-0.183975,-0.001313,-0.001840
10.600000,-0.130811,-0.188574,-0.001308,-0.001886
10.610000,-0.130267,-0.193155,-0.001303,-0.001932
10.620000,-0.129710,-0.197716,-0.001297,-0.001977
10.630000,-0.129140,-0.202257,-0.001291,-0.002023
10.640000,-0.128558,-0.206778,-0.001286,-0.002068
10.650000,-0.127962,-0.211279,-0.001280,-0.002113
10.660000,-0.127353,-0.215758,-0.001274,-0.002158
10.670000,-0.126732,-0.220216,-0.001267,-0.002202
10.680000,-0.126098,-0.224651,-0.001261,-0.002247
10.690000,-0.125452,-0.229064,-0.001255,-0.002291
10.700000,-0.124792,-0.233455,-0.001248,-0.002335
10.710000,-0.124121,-0.237822,-0.001241,-0.002378
10.720000,-0.123437,-0.242165,-0.001234,-0.002422
10.730000,-0.122741,-0.246484,-0.001227,-0.002465
10.740000,-0.122032,-0.250778,-0.001220,-0.002508
10.750000,-0.121311,-0.255047,-0.001213,-0.002550
10.760000,-0.120578,-0.259291,-0.001206,-0.002593
10.770000,-0.119833,-0.263509,-0.001198,-0.002635
10.780000,-0.119076,-0.267700,-0.001191,-0.002677
10.790000,-0.118307,-0.271865,-0.001183,-0.002719
10.800000,-0.117527,-0.276002,-0.001175,-0.002760
10.810000,-0.116734,-0.280112,-0.001167,-0.002801
10.820000,-0.115930,-0.284194,-0.001159,-0.002842
10.830000,-0.115114,-0.288247,-0.001151,-0.002882
10.840000,-0.114287,-0.292272,-0.001143,-0.002923
10.850000,-0.113448,-0.296267,-0.001134,-0.002963
10.860000,-0.112598,-0.300233,-0.001126,-0.003002
10.870000,-0.111737,-0.304169,-0.001117,-0.003042
10.880000,-0.110865,-0.308074,-0.001109,-0.003081
10.890000,-0.109981,-0.311949,-0.001100,-0.003119
10.900000,-0.109087,-0.315792,-0.001091,-0.003158
10.910000,-0.108181,-0.319604,-0.001082,-0.003196
10.920000,-0.107265,-0.323384,-0.001073,-0.003234
10.930000,-0.106338,-0.327131,-0.001063,-0.003271
10.940000,-0.105400,-0.330846,-0.001054,-0.003308
10.950000,-0.104452,-0.334527,-0.001045,-0.003345
10.960000,-0.103493,-0.338176,-0.001035,-0.003382
10.970000,-0.102524,-0.341790,-0.001025,-0.003418
10.980000,-0.101545,-0.345370,-0.001015,-0.003454
10.990000,-0.100556,-0.348916,-0.001006,-0.003489
11.000000,-0.099556,-0.352427,-0.000996,-0.003524
11.010000,-0.098547,-0.355902,-0.000985,-0.003559
11.020000,-0.097528,-0.359342,-0.000975,-0.003593
11.030000,-0.096499,-0.362746,-0.000965,-0.003627
11.040000,-0.095460,-0.366114,-0.000955,-0.003661
11.050000,-0.094412,-0.369445,-0.000944,-0.003694
11.060000,-0.093354,-0.372739,-0.000934,-0.003727
11.070000,-0.092287,-0.375996,-0.000923,-0.003760
11.080000,-0.091211,-0.379215,-0.000912,-0.003792
11.090000,-0.090126,-0.382397,-0.000901,-0.003824
11.100000,-0.089032,-0.385540,-0.000890,-0.003855
11.110000,-0.087928,-0.388644,-0.000879,-0.003886
11.120000,-0.086816,-0.391710,-0.000868,-0.003917
11.130000,-0.085696,-0.394737,-0.000857,-0.003947
11.140000,-0.084566,-0.397724,-0.000846,-0.003977
11.150000,-0.083429,-0.400671,-0.000834,-0.004007
11.160000,-0.082283,-0.403578,-0.000823,-0.004036
11.170000,-0.081128,-0.406445,-0.000811,-0.004064
11.180000,-0.079966,-0.409271,-0.000800,-0.004093
11.190000,-0.078796,-0.412057,-0.000788,-0.004121
11.200000,-0.077617,-0.414801,-0.000776,-0.004148
11.210000,-0.076431,-0.417504,-0.000764,-0.004175
11.220000,-0.075238,-0.420164,-0.000752,-0.004202
11.230000,-0.074036,-0.422783,-0.000740,-0.004228
11.240000,-0.072828,-0.425360,-0.000728,-0.004254
11.250000,-0.071612,-0.427894,-0.000716,-0.004279
11.260000,-0.070389,-0.430385,-0.000704,-0.004304
11.270000,-0.069159,-0.432833,-0.000692,-0.004328
11.280000,-0.067922,-0.435238,-0.000679,-0.004352
11.290000,-0.066678,-0.437600,-0.000667,-0.004376
11.300000,-0.065427,-0.439917,-0.000654,-0.004399
11.310000,-0.064170,-0.442191,-0.000642,-0.004422
11.320000,-0.062907,-0.444421,-0.000629,-0.004444
11.330000,-0.061637,-0.446606,-0.000616,-0.004466
11.340000,-0.060361,-0.448746,-0.000604,-0.004487
11.350000,-0.059079,-0.450841,-0.000591,-0.004508
11.360000,-0.057792,-0.452892,-0.000578,-0.004529
11.370000,-0.056498,-0.454897,-0.000565,-0.004549
11.380000,-0.055199,-0.456856,-0.000552,-0.004569
11.390000,-0.053894,-0.458770,-0.000539,-0.004588
11.400000,-0.052584,-0.460638,-0.000526,-0.004606
11.410000,-0.051268,-0.462460,-0.000513,-0.004625
11.420000,-0.049948,-0.464236,-0.000499,-0.004642
11.430000,-0.048622,-0.465965,-0.000486,-0.004660
11.440000,-0.047292,-0.467648,-0.000473,-0.004676
11.450000,-0.045957,-0.469284,-0.000460,-0.004693
11.460000,-0.044617,-0.470873,-0.000446,-0.004709
11.470000,-0.043273,-0.472415,-0.000433,-0.004724
11.480000,-0.041924,-0.473910,-0.000419,-0.004739
11.490000,-0.040572,-0.475357,-0.000406,-0.004754
11.500000,-0.039215,-0.476757,-0.000392,-0.004768
11.510000,-0.037854,-0.478109,-0.000379,-0.004781
11.520000,-0.036490,-0.479413,-0.000365,-0.004794
11.530000,-0.035121,-0.480670,-0.000351,-0.004807
11.540000,-0.033750,-0.481878,-0.000337,-0.004819
11.550000,-0.032375,-0.483038,-0.000324,-0.004830
11.560000,-0.030997,-0.484150,-0.000310,-0.004841
11.570000,-0.029615,-0.485213,-0.000296,-0.004852
11.580000,-0.028231,-0.486228,-0.000282,-0.004862
11.590000,-0.026844,-0.487194,-0.000268,-0.004872
11.600000,-0.025454,-0.488112,-0.000255,-0.004881
11.610000,-0.024062,-0.488980,-0.000241,-0.004890
11.620000,-0.022667,-0.489800,-0.000227,-0.004898
11.630000,-0.021270,-0.490571,-0.000213,-0.004906
11.640000,-0.019871,-0.491293,-0.000199,-0.004913
11.650000,-0.018469,-0.491965,-0.000185,-0.004920
11.660000,-0.017066,-0.492589,-0.000171,-0.004926
11.670000,-0.015662,-0.493163,-0.000157,-0.004932
11.680000,-0.014255,-0.493688,-0.000143,-0.004937
11.690000,-0.012848,-0.494163,-0.000128,-0.004942
11.700000,-0.011439,-0.494589,-0.000114,-0.004946
11.710000,-0.010029,-0.494966,-0.000100,-0.004950
11.720000,-0.008617,-0.495293,-0.000086,-0.004953
11.730000,-0.007205,-0.495571,-0.000072,-0.004956
11.740000,-0.005793,-0.495799,-0.000058,-0.004958
11.750000,-0.004379,-0.495977,-0.000044,-0.004960
11.760000,-0.002966,-0.496106,-0.000030,-0.004961
11.770000,-0.001552,-0.496185,-0.000016,-0.004962
11.780000,-0.000138,-0.496215,-0.000001,-0.004962
11.790000,0.001277,-0.496195,0.000013,-0.004962
11.800000,0.002691,-0.496125,0.000027,-0.004961
11.810000,0.004105,-0.496006,0.000041,-0.004960
11.820000,0.005518,-0.495837,0.000055,-0.004958
11.830000,0.006931,-0.495619,0.000069,-0.004956
11.840000,0.008343,-0.495351,0.000083,-0.004954
11.850000,0.009754,-0.495034,0.000098,-0.004950
11.860000,0.011165,-0.494667,0.000112,-0.004947
11.870000,0.012574,-0.494250,0.000126,-0.004943
11.880000,0.013982,-0.493784,0.000140,-0.004938
11.890000,0.015388,-0.493269,0.000154,-0.004933
11.900000,0.016793,-0.492704,0.000168,-0.004927
11.910000,0.018197,-0.492090,0.000182,-0.004921
11.920000,0.019598,-0.491427,0.000196,-0.004914
11.930000,0.020998,-0.490715,0.000210,-0.004907
11.940000,0.022395,-0.489954,0.000224,-0.004900
11.950000,0.023790,-0.489144,0.000238,-0.004891
11.960000,0.025183,-0.488284,0.000252,-0.004883
11.970000,0.026574,-0.487376,0.000266,-0.004874
11.980000,0.027961,-0.486420,0.000280,-0.004864
11.990000,0.029346,-0.485414,0.000293,-0.004854
12.000000,0.030728,-0.484360,0.000307,-0.004844
12.010000,0.032107,-0.483258,0.000321,-0.004833
12.020000,0.033483,-0.482107,0.000335,-0.004821
12.030000,0.034855,-0.480908,0.000349,-0.004809
12.040000,0.036224,-0.479661,0.000362,-0.004797
12.050000,0.037589,-0.478366,0.000376,-0.004784
12.060000,0.038950,-0.477024,0.000390,-0.004770
12.070000,0.040308,-0.475633,0.000403,-0.004756
12.080000,0.041661,-0.474195,0.000417,-0.004742
12.090000,0.043011,-0.472709,0.000430,-0.004727
12.100000,0.044356,-0.471177,0.000444,-0.004712
12.110000,0.045696,-0.469597,0.000457,-0.004696
12.120000,0.047033,-0.467970,0.000470,-0.004680
12.130000,0.048364,-0.466296,0.000484,-0.004663
12.140000,0.049690,-0.464576,0.000497,-0.004646
12.150000,0.051012,-0.462809,0.000510,-0.004628
12.160000,0.052328,-0.460996,0.000523,-0.004610
12.170000,0.053640,-0.459137,0.000536,-0.004591
12.180000,0.054945,-0.457232,0.000549,-0.004572
12.190000,0.056246,-0.455282,0.000562,-0.004553
12.200000,0.057540,-0.453285,0.000575,-0.004533
12.210000,0.058829,-0.451244,0.000588,-0.004512
12.220000,0.060112,-0.449157,0.000601,-0.004492
12.230000,0.061390,-0.447025,0.000614,-0.004470
12.240000,0.062660,-0.444849,0.000627,-0.004448
12.250000,0.063925,-0.442628,0.000639,-0.004426
12.260000,0.065183,-0.440363,0.000652,-0.004404
12.270000,0.066435,-0.438054,0.000664,-0.004381
12.280000,0.067680,-0.435701,0.000677,-0.004357
12.290000,0.068919,-0.433305,0.000689,-0.004333
12.300000,0.070150,-0.430865,0.000702,-0.004309
12.310000,0.071375,-0.428382,0.000714,-0.004284
12.320000,0.072592,-0.425856,0.000726,-0.004259
12.330000,0.073802,-0.423288,0.000738,-0.004233
12.340000,0.075005,-0.420677,0.000750,-0.004207
12.350000,0.076200,-0.418024,0.000762,-0.004180
12.360000,0.077387,-0.415330,0.000774,-0.004153
12.370000,0.078567,-0.412594,0.000786,-0.004126
12.380000,0.079739,-0.409816,0.000797,-0.004098
12.390000,0.080903,-0.406998,0.000809,-0.004070
12.400000,0.082059,-0.404139,0.000821,-0.004041
12.410000,0.083206,-0.401240,0.000832,-0.004012
12.420000,0.084346,-0.398300,0.000843,-0.003983
12.430000,0.085477,-0.395321,0.000855,-0.003953
12.440000,0.086599,-0.392302,0.000866,-0.003923
12.450000,0.087713,-0.389244,0.000877,-0.003892
12.460000,0.088818,-0.386147,0.000888,-0.003861
12.470000,0.089914,-0.383011,0.000899,-0.003830
12.480000,0.091001,-0.379837,0.000910,-0.003798
12.490000,0.092079,-0.376625,0.000921,-0.003766
12.500000,0.093148,-0.373376,0.000931,-0.003734
12.510000,0.094207,-0.370089,0.000942,-0.003701
12.520000,0.095257,-0.366765,0.000953,-0.003668
12.530000,0.096298,-0.363404,0.000963,-0.003634
12.540000,0.097328,-0.360007,0.000973,-0.003600
12.550000,0.098350,-0.356574,0.000983,-0.003566
12.560000,0.099361,-0.353105,0.000994,-0.003531
12.570000,0.100362,-0.349601,0.001004,-0.003496
12.580000,0.101354,-0.346063,0.001014,-0.003461
12.590000,0.102335,-0.342489,0.001023,-0.003425
12.600000,0.103306,-0.338881,0.001033,-0.003389
12.610000,0.104266,-0.335240,0.001043,-0.003352
12.620000,0.105217,-0.331564,0.001052,-0.003316
12.630000,0.106156,-0.327856,0.001062,-0.003279
12.640000,0.107085,-0.324115,0.001071,-0.003241
12.650000,0.108004,-0.320341,0.001080,-0.003203
12.660000,0.108911,-0.316536,0.001089,-0.003165
12.670000,0.109808,-0.312699,0.001098,-0.003127
12.680000,0.110694,-0.308830,0.001107,-0.003088
12.690000,0.111568,-0.304931,0.001116,-0.003049
12.700000,0.112432,-0.301001,0.001124,-0.003010
12.710000,0.113284,-0.297041,0.001133,-0.002970
12.720000,0.114125,-0.293051,0.001141,-0.002931
12.730000,0.114954,-0.289032,0.001150,-0.002890
12.740000,0.115772,-0.284985,0.001158,-0.002850
12.750000,0.116579,-0.280908,0.001166,-0.002809
12.760000,0.117373,-0.276804,0.001174,-0.002768
12.770000,0.118156,-0.272672,0.001182,-0.002727
12.780000,0.118928,-0.268512,0.001189,-0.002685
12.790000,0.119687,-0.264326,0.001197,-0.002643
12.800000,0.120434,-0.260113,0.001204,-0.002601
12.810000,0.121170,-0.255875,0.001212,-0.002559
12.820000,0.121893,-0.251610,0.001219,-0.002516
12.830000,0.122604,-0.247321,0.001226,-0.002473
12.840000,0.123302,-0.243007,0.001233,-0.002430
12.850000,0.123989,-0.238668,0.001240,-0.002387
12.860000,0.124663,-0.234306,0.001247,-0.002343
12.870000,0.125324,-0.229920,0.001253,-0.002299
12.880000,0.125973,-0.225511,0.001260,-0.002255
12.890000,0.126610,-0.221080,0.001266,-0.002211
12.900000,0.127233,-0.216627,0.001272,-0.002166
12.910000,0.127844,-0.212151,0.001278,-0.002122
12.920000,0.128443,-0.207655,0.001284,-0.002077
12.930000,0.129028,-0.203138,0.001290,-0.002031
12.940000,0.129601,-0.198601,0.001296,-0.001986
12.950000,0.130160,-0.194043,0.001302,-0.001940
12.960000,0.130707,-0.189467,0.001307,-0.001895
12.970000,0.131240,-0.184871,0.001312,-0.001849
12.980000,0.131760,-0.180257,0.001318,-0.001803
12.990000,0.132267,-0.175625,0.001323,-0.001756
13.000000,0.132761,-0.170975,0.001328,-0.001710
13.010000,0.133242,-0.166309,0.001332,-0.001663
13.020000,0.133709,-0.161625,0.001337,-0.001616
13.030000,0.134163,-0.156926,0.001342,-0.001569
13.040000,0.134604,-0.152210,0.001346,-0.001522
13.050000,0.135031,-0.147480,0.001350,-0.001475
13.060000,0.135444,-0.142735,0.001354,-0.001427
13.070000,0.135844,-0.137975,0.001358,-0.001380
13.080000,0.136231,-0.133202,0.001362,-0.001332
13.090000,0.136604,-0.128415,0.001366,-0.001284
13.100000,0.136963,-0.123616,0.001370,-0.001236
13.110000,0.137308,-0.118804,0.001373,-0.001188
13.120000,0.137640,-0.113980,0.001376,-0.001140
13.130000,0.137958,-0.109145,0.001380,-0.001091
13.140000,0.138262,-0.104299,0.001383,-0.001043
13.150000,0.138552,-0.099443,0.001386,-0.000994
13.160000,0.138829,-0.094576,0.001388,-0.000946
13.170000,0.139092,-0.089701,0.001391,-0.000897
13.180000,0.139340,-0.084816,0.001393,-0.000848
13.190000,0.139575,-0.079922,0.001396,-0.000799
13.200000,0.139796,-0.075021,0.001398,-0.000750
13.210000,0.140003,-0.070112,0.001400,-0.000701
13.220000,0.140195,-0.065197,0.001402,-0.000652
13.230000,0.140374,-0.060274,0.001404,-0.000603
13.240000,0.140539,-0.055346,0.001405,-0.000553
13.250000,0.140690,-0.050412,0.001407,-0.000504
13.260000,0.140826,-0.045473,0.001408,-0.000455
13.270000,0.140949,-0.040530,0.001409,-0.000405
13.280000,0.141057,-0.035582,0.001411,-0.000356
13.290000,0.141152,-0.030631,0.001412,-0.000306
13.300000,0.141232,-0.025677,0.001412,-0.000257
13.310000,0.141298,-0.020720,0.001413,-0.000207
13.320000,0.141350,-0.015762,0.001413,-0.000158
13.330000,0.141388,-0.010801,0.001414,-0.000108
13.340000,0.141412,-0.005840,0.001414,-0.000058
13.350000,0.141421,-0.000878,0.001414,-0.000009
13.360000,0.141417,0.004084,0.001414,0.000041
13.370000,0.141398,0.009046,0.001414,0.000090
13.380000,0.141365,0.014007,0.001414,0.000140
13.390000,0.141318,0.018966,0.001413,0.000190
13.400000,0.141257,0.023924,0.001413,0.000239
13.410000,0.141182,0.028879,0.001412,0.000289
13.420000,0.141092,0.033831,0.001411,0.000338
13.430000,0.140989,0.038780,0.001410,0.000388
13.440000,0.140871,0.043725,0.001409,0.000437
13.450000,0.140740,0.048665,0.001407,0.000487
13.460000,0.140594,0.053601,0.001406,0.000536
13.470000,0.140434,0.058532,0.001404,0.000585
13.480000,0.140260,0.063456,0.001403,0.000635
13.490000,0.140072,0.068374,0.001401,0.000684
13.500000,0.139871,0.073286,0.001399,0.000733
13.510000,0.139655,0.078190,0.001397,0.000782
13.520000,0.139425,0.083086,0.001394,0.000831
13.530000,0.139181,0.087974,0.001392,0.000880
13.540000,0.138923,0.092853,0.001389,0.000929
13.550000,0.138652,0.097722,0.001387,0.000977
13.560000,0.138366,0.102582,0.001384,0.001026
13.570000,0.138067,0.107432,0.001381,0.001074
13.580000,0.137754,0.112271,0.001378,0.001123
13.590000,0.137427,0.117099,0.001374,0.001171
13.600000,0.137087,0.121915,0.001371,0.001219
13.610000,0.136732,0.126719,0.001367,0.001267
13.620000,0.136364,0.131510,0.001364,0.001315
13.630000,0.135983,0.136288,0.001360,0.001363
13.640000,0.135587,0.141053,0.001356,0.001411
13.650000,0.135179,0.145803,0.001352,0.001458
13.660000,0.134756,0.150539,0.001348,0.001505
13.670000,0.134321,0.155259,0.001343,0.001553
13.680000,0.133871,0.159965,0.001339,0.001600
13.690000,0.133409,0.164654,0.001334,0.001647
13.700000,0.132933,0.169326,0.001329,0.001693
13.710000,0.132444,0.173982,0.001324,0.001740
13.720000,0.131941,0.178621,0.001319,0.001786
13.730000,0.131426,0.183241,0.001314,0.001832
13.740000,0.130897,0.187843,0.001309,0.001878
13.750000,0.130355,0.192427,0.001304,0.001924
13.760000,0.129800,0.196991,0.001298,0.001970
13.770000,0.129232,0.201535,0.001292,0.002015
13.780000,0.128651,0.206060,0.001287,0.002061
13.790000,0.128058,0.210563,0.001281,0.002106
13.800000,0.127451,0.215046,0.001275,0.002150
13.810000,0.126832,0.219507,0.001268,0.002195
13.820000,0.126200,0.223946,0.001262,0.002239
13.830000,0.125555,0.228363,0.001256,0.002284
13.840000,0.124898,0.232757,0.001249,0.002328
13.850000,0.124229,0.237128,0.001242,0.002371
13.860000,0.123547,0.241475,0.001235,0.002415
13.870000,0.122852,0.245797,0.001229,0.002458
13.880000,0.122146,0.250096,0.001221,0.002501
13.890000,0.121427,0.254369,0.001214,0.002544
13.900000,0.120696,0.258617,0.001207,0.002586
13.910000,0.119953,0.262839,0.001200,0.002628
13.920000,0.119198,0.267034,0.001192,0.002670
13.930000,0.118431,0.271203,0.001184,0.002712
13.940000,0.117652,0.275345,0.001177,0.002753
13.950000,0.116861,0.279459,0.001169,0.002795
13.960000,0.116059,0.283546,0.001161,0.002835
13.970000,0.115245,0.287604,0.001152,0.002876
13.980000,0.114420,0.291633,0.001144,0.002916
13.990000,0.113583,0.295633,0.001136,0.002956
14.000000,0.112734,0.299604,0.001127,0.002996
14.010000,0.111875,0.303544,0.001119,0.003035
14.020000,0.111004,0.307454,0.001110,0.003075
14.030000,0.110123,0.311334,0.001101,0.003113
14.040000,0.109230,0.315182,0.001092,0.003152
14.050000,0.108326,0.318999,0.001083,0.003190
14.060000,0.107411,0.322784,0.001074,0.003228
14.070000,0.106486,0.326536,0.001065,0.003265
14.080000,0.105550,0.330256,0.001056,0.003303
14.090000,0.104604,0.333943,0.001046,0.003339
14.100000,0.103647,0.337597,0.001036,0.003376
14.110000,0.102679,0.341217,0.001027,0.003412
14.120000,0.101702,0.344802,0.001017,0.003448
14.130000,0.100714,0.348353,0.001007,0.003484
14.140000,0.099716,0.351870,0.000997,0.003519
14.150000,0.098708,0.355351,0.000987,0.003554
14.160000,0.097691,0.358797,0.000977,0.003588
14.170000,0.096663,0.362206,0.000967,0.003622
14.180000,0.095626,0.365580,0.000956,0.003656
14.190000,0.094580,0.368917,0.000946,0.003689
14.200000,0.093523,0.372217,0.000935,0.003722
14.210000,0.092458,0.375480,0.000925,0.003755
14.220000,0.091383,0.378705,0.000914,0.003787
14.230000,0.090299,0.381893,0.000903,0.003819
14.240000,0.089207,0.385042,0.000892,0.003850
14.250000,0.088105,0.388153,0.000881,0.003882
14.260000,0.086994,0.391225,0.000870,0.003912
14.270000,0.085875,0.394257,0.000859,0.003943
14.280000,0.084747,0.397251,0.000847,0.003973
14.290000,0.083610,0.400204,0.000836,0.004002
14.300000,0.082466,0.403118,0.000825,0.004031
14.310000,0.081313,0.405991,0.000813,0.004060
14.320000,0.080152,0.408824,0.000802,0.004088
14.330000,0.078983,0.411616,0.000790,0.004116
14.340000,0.077805,0.414367,0.000778,0.004144
14.350000,0.076621,0.417076,0.000766,0.004171
14.360000,0.075428,0.419743,0.000754,0.004197
14.370000,0.074228,0.422369,0.000742,0.004224
14.380000,0.073021,0.424952,0.000730,0.004250
14.390000,0.071806,0.427493,0.000718,0.004275
14.400000,0.070584,0.429991,0.000706,0.004300
14.410000,0.069355,0.432446,0.000694,0.004324
14.420000,0.068119,0.434858,0.000681,0.004349
14.430000,0.066876,0.437227,0.000669,0.004372
14.440000,0.065627,0.439551,0.000656,0.004396
14.450000,0.064371,0.441832,0.000644,0.004418
14.460000,0.063109,0.444068,0.000631,0.004441
14.470000,0.061840,0.446261,0.000618,0.004463
14.480000,0.060565,0.448408,0.000606,0.004484
14.490000,0.059284,0.450511,0.000593,0.004505
14.500000,0.057997,0.452568,0.000580,0.004526
14.510000,0.056704,0.454581,0.000567,0.004546
14.520000,0.055406,0.456547,0.000554,0.004565
14.530000,0.054102,0.458469,0.000541,0.004585
14.540000,0.052793,0.460344,0.000528,0.004603
14.550000,0.051478,0.462173,0.000515,0.004622
14.560000,0.050158,0.463956,0.000502,0.004640
14.570000,0.048834,0.465693,0.000488,0.004657
14.580000,0.047504,0.467383,0.000475,0.004674
14.590000,0.046170,0.469027,0.000462,0.004690
14.600000,0.044831,0.470623,0.000448,0.004706
14.610000,0.043487,0.472173,0.000435,0.004722
14.620000,0.042139,0.473675,0.000421,0.004737
14.630000,0.040787,0.475130,0.000408,0.004751
14.640000,0.039431,0.476537,0.000394,0.004765
14.650000,0.038071,0.477897,0.000381,0.004779
14.660000,0.036707,0.479209,0.000367,0.004792
14.670000,0.035340,0.480473,0.000353,0.004805
14.680000,0.033968,0.481689,0.000340,0.004817
14.690000,0.032594,0.482856,0.000326,0.004829
14.700000,0.031216,0.483976,0.000312,0.004840
14.710000,0.029835,0.485047,0.000298,0.004850
14.720000,0.028452,0.486070,0.000285,0.004861
14.730000,0.027065,0.487044,0.000271,0.004870
14.740000,0.025675,0.487969,0.000257,0.004880
14.750000,0.024283,0.488845,0.000243,0.004888
14.760000,0.022889,0.489673,0.000229,0.004897
14.770000,0.021492,0.490451,0.000215,0.004905
14.780000,0.020094,0.491181,0.000201,0.004912
14.790000,0.018693,0.491862,0.000187,0.004919
14.800000,0.017290,0.492493,0.000173,0.004925
14.810000,0.015886,0.493075,0.000159,0.004931
14.820000,0.014479,0.493608,0.000145,0.004936
14.830000,0.013072,0.494091,0.000131,0.004941
14.840000,0.011663,0.494525,0.000117,0.004945
14.850000,0.010253,0.494909,0.000103,0.004949
14.860000,0.008842,0.495244,0.000088,0.004952
14.870000,0.007430,0.495530,0.000074,0.004955
14.880000,0.006018,0.495766,0.000060,0.004958
14.890000,0.004605,0.495952,0.000046,0.004960
14.900000,0.003191,0.496089,0.000032,0.004961
14.910000,0.001777,0.496176,0.000018,0.004962
14.920000,0.000363,0.496214,0.000004,0.004962
14.930000,-0.001051,0.496202,-0.000011,0.004962
14.940000,-0.002466,0.496140,-0.000025,0.004961
14.950000,-0.003879,0.496029,-0.000039,0.004960
14.960000,-0.005293,0.495868,-0.000053,0.004959
14.970000,-0.006706,0.495657,-0.000067,0.004957
14.980000,-0.008118,0.495397,-0.000081,0.004954
14.990000,-0.009530,0.495087,-0.000095,0.004951
15.000000,-0.010940,0.494728,-0.000109,0.004947
15.010000,-0.012349,0.494320,-0.000123,0.004943
15.020000,-0.013758,0.493862,-0.000138,0.004939
15.030000,-0.015164,0.493354,-0.000152,0.004934
15.040000,-0.016570,0.492798,-0.000166,0.004928
15.050000,-0.017973,0.492192,-0.000180,0.004922
15.060000,-0.019375,0.491536,-0.000194,0.004915
15.070000,-0.020775,0.490832,-0.000208,0.004908
15.080000,-0.022173,0.490078,-0.000222,0.004901
15.090000,-0.023568,0.489276,-0.000236,0.004893
15.100000,-0.024962,0.488425,-0.000250,0.004884
15.110000,-0.026352,0.487524,-0.000264,0.004875
15.120000,-0.027740,0.486575,-0.000277,0.004866
15.130000,-0.029126,0.485578,-0.000291,0.004856
15.140000,-0.030508,0.484531,-0.000305,0.004845
15.150000,-0.031888,0.483437,-0.000319,0.004834
15.160000,-0.033264,0.482294,-0.000333,0.004823
15.170000,-0.034637,0.481102,-0.000346,0.004811
15.180000,-0.036006,0.479863,-0.000360,0.004799
15.190000,-0.037372,0.478576,-0.000374,0.004786
15.200000,-0.038734,0.477241,-0.000387,0.004772
15.210000,-0.040092,0.475858,-0.000401,0.004759
15.220000,-0.041446,0.474427,-0.000414,0.004744
15.230000,-0.042796,0.472949,-0.000428,0.004729
15.240000,-0.044142,0.471424,-0.000441,0.004714
15.250000,-0.045483,0.469852,-0.000455,0.004699
15.260000,-0.046820,0.468232,-0.000468,0.004682
15.270000,-0.048152,0.466566,-0.000482,0.004666
15.280000,-0.049479,0.464853,-0.000495,0.004649
15.290000,-0.050802,0.463094,-0.000508,0.004631
15.300000,-0.052119,0.461288,-0.000521,0.004613
15.310000,-0.053431,0.459436,-0.000534,0.004594
15.320000,-0.054738,0.457539,-0.000547,0.004575
15.330000,-0.056039,0.455595,-0.000560,0.004556
15.340000,-0.057335,0.453606,-0.000573,0.004536
15.350000,-0.058625,0.451572,-0.000586,0.004516
15.360000,-0.059909,0.449492,-0.000599,0.004495
15.370000,-0.061187,0.447368,-0.000612,0.004474
15.380000,-0.062458,0.445199,-0.000625,0.004452
15.390000,-0.063724,0.442985,-0.000637,0.004430
15.400000,-0.064983,0.440727,-0.000650,0.004407
15.410000,-0.066236,0.438425,-0.000662,0.004384
15.420000,-0.067482,0.436079,-0.000675,0.004361
15.430000,-0.068722,0.433689,-0.000687,0.004337
15.440000,-0.069954,0.431256,-0.000700,0.004313
15.450000,-0.071180,0.428780,-0.000712,0.004288
15.460000,-0.072398,0.426261,-0.000724,0.004263
15.470000,-0.073610,0.423700,-0.000736,0.004237
15.480000,-0.074813,0.421096,-0.000748,0.004211
15.490000,-0.076010,0.418450,-0.000760,0.004184
15.500000,-0.077199,0.415762,-0.000772,0.004158
15.510000,-0.078380,0.413032,-0.000784,0.004130
15.520000,-0.079553,0.410262,-0.000796,0.004103
15.530000,-0.080718,0.407450,-0.000807,0.004074
15.540000,-0.081875,0.404597,-0.000819,0.004046
15.550000,-0.083024,0.401704,-0.000830,0.004017
15.560000,-0.084165,0.398771,-0.000842,0.003988
15.570000,-0.085297,0.395798,-0.000853,0.003958
15.580000,-0.086421,0.392785,-0.000864,0.003928
15.590000,-0.087536,0.389733,-0.000875,0.003897
15.600000,-0.088642,0.386643,-0.000886,0.003866
15.610000,-0.089740,0.383513,-0.000897,0.003835
15.620000,-0.090828,0.380345,-0.000908,0.003803
15.630000,-0.091908,0.377139,-0.000919,0.003771
